latitude,longitude,altitude,geometry,Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
37.791286303662,-122.430118762295,,Point,2009-10-02 19:15:00,MISSING PERSON,MISSING ADULT,Friday,NORTHERN,LOCATED,2200 Block of CLAY ST,-122.430118762295,37.791286303662
37.7770867759344,-122.392773013909,,Point,2014-09-15 07:00:00,MISSING PERSON,MISSING JUVENILE,Monday,SOUTHERN,LOCATED,200 Block of KING ST,-122.392773013909,37.7770867759344
37.775839205767795,-122.473698340013,,Point,2015-04-05 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,600 Block of 15TH AV,-122.473698340013,37.775839205767795
37.7720970988184,-122.42868791151301,,Point,2012-09-23 14:42:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,NORTHERN,NONE,100 Block of WEBSTER ST,-122.42868791151301,37.7720970988184
37.7807906549838,-122.399617558789,,Point,2003-05-17 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,HARRISON ST / 4TH ST,-122.399617558789,37.7807906549838
37.7546172382083,-122.418738265772,,Point,2013-09-03 17:00:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,MISSION,NONE,2600 Block of MISSION ST,-122.418738265772,37.7546172382083
37.732438864982,-122.405610268222,,Point,2011-07-31 20:25:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,BAYVIEW,"ARREST, CITED",SILVER AV / SAN BRUNO AV,-122.405610268222,37.732438864982
37.7814832523537,-122.420691386664,,Point,2008-04-04 17:00:00,TRESPASS,TRESPASSING,Friday,NORTHERN,"ARREST, CITED",600 Block of VANNESS AV,-122.420691386664,37.7814832523537
37.800625210602796,-122.42271717232401,,Point,2007-07-23 09:00:00,NON-CRIMINAL,FOUND PROPERTY,Monday,NORTHERN,UNFOUNDED,GREENWICH ST / POLK ST,-122.42271717232401,37.800625210602796
37.7650501214668,-122.419671780296,,Point,2011-03-09 14:49:00,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,MISSION,"ARREST, CITED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668
37.78097067220529,-122.40871060666299,,Point,2006-06-04 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.40871060666299,37.78097067220529
37.7850290611875,-122.400473580152,,Point,2013-07-13 02:34:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,SOUTHERN,"ARREST, BOOKED",3RD ST / HOWARD ST,-122.400473580152,37.7850290611875
37.784297384331204,-122.410157073911,,Point,2003-12-25 14:20:00,ASSAULT,THREATS AGAINST LIFE,Thursday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410157073911,37.784297384331204
37.764631022109796,-122.405960799364,,Point,2010-02-10 14:00:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,MISSION,NONE,2200 Block of 17TH ST,-122.405960799364,37.764631022109796
37.7630727687234,-122.509265276857,,Point,2008-11-28 18:13:00,NON-CRIMINAL,AIDED CASE,Friday,TARAVAL,NONE,1200 Block of LA PLAYA ST,-122.509265276857,37.7630727687234
37.726854596498,-122.43307534135,,Point,2010-02-26 12:34:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,INGLESIDE,NONE,4400 Block of MISSION ST,-122.43307534135,37.726854596498
37.727633684889895,-122.411185679516,,Point,2015-05-01 10:30:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,600 Block of BOWDOIN ST,-122.411185679516,37.727633684889895
37.7086473552327,-122.405385735969,,Point,2014-08-22 07:35:00,NON-CRIMINAL,"TRUANT, HABITUAL",Friday,INGLESIDE,NONE,2600 Block of BAY SHORE BL,-122.405385735969,37.7086473552327
37.775420706711,-122.40340479147899,,Point,2012-12-29 21:30:00,WARRANTS,WARRANT ARREST,Saturday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
37.7435515218996,-122.430018057024,,Point,2005-10-09 22:30:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,INGLESIDE,NONE,400 Block of 29TH ST,-122.430018057024,37.7435515218996
37.748297831668296,-122.411486365637,,Point,2007-04-17 09:15:00,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,MISSION,"ARREST, CITED",CESAR CHAVEZ ST / HARRISON ST,-122.411486365637,37.748297831668296
37.7736287951417,-122.48111361184799,,Point,2011-03-23 12:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,RICHMOND,NONE,700 Block of 22ND AV,-122.48111361184799,37.7736287951417
37.78097067220529,-122.40871060666299,,Point,2007-08-12 09:33:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,SOUTHERN,"ARREST, BOOKED",6TH ST / MISSION ST,-122.40871060666299,37.78097067220529
37.75877451987829,-122.429130636306,,Point,2009-08-20 09:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,MISSION,NONE,200 Block of CUMBERLAND ST,-122.429130636306,37.75877451987829
37.7652491154383,-122.416389710283,,Point,2009-12-11 10:45:00,WARRANTS,WARRANT ARREST,Friday,MISSION,"ARREST, BOOKED",16TH ST / SHOTWELL ST,-122.416389710283,37.7652491154383
37.709304902992,-122.458008715483,,Point,2014-05-18 21:00:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,"ARREST, BOOKED",3100 Block of SAN JOSE AV,-122.458008715483,37.709304902992
37.8017021723327,-122.42884930341002,,Point,2003-04-15 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,NORTHERN,NONE,1500 Block of CHESTNUT ST,-122.42884930341002,37.8017021723327
37.7383221869053,-122.405646994567,,Point,2012-06-13 08:35:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,BAYVIEW,"ARREST, CITED",INDUSTRIAL ST / LOOMIS ST,-122.405646994567,37.7383221869053
37.7765687697201,-122.39875859697099,,Point,2003-09-17 19:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,BRANNAN ST / 5TH ST,-122.39875859697099,37.7765687697201
37.7632288973036,-122.42861091340001,,Point,2005-10-03 14:00:00,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Monday,MISSION,"ARREST, CITED",400 Block of CHURCH ST,-122.42861091340001,37.7632288973036
37.7860311576362,-122.406351834294,,Point,2011-09-21 13:50:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,TENDERLOIN,"ARREST, CITED",0 Block of STOCKTON ST,-122.406351834294,37.7860311576362
37.7311480016255,-122.41001893672899,,Point,2014-05-04 19:55:00,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Sunday,BAYVIEW,NONE,1300 Block of SILVER AV,-122.41001893672899,37.7311480016255
37.7459261200082,-122.49523851058201,,Point,2008-03-18 08:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,TARAVAL,NONE,RIVERA ST / 37TH AV,-122.49523851058201,37.7459261200082
37.7347987740694,-122.405478287283,,Point,2007-09-05 08:30:00,MISSING PERSON,MISSING ADULT,Wednesday,BAYVIEW,NONE,100 Block of BOUTWELL ST,-122.405478287283,37.7347987740694
37.7108326541075,-122.432446462853,,Point,2004-12-08 03:49:00,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,INGLESIDE,NONE,0 Block of WINDING WY,-122.432446462853,37.7108326541075
37.7430226018947,-122.40865632531,,Point,2006-05-05 14:29:00,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,INGLESIDE,NONE,600 Block of PERALTA AV,-122.40865632531,37.7430226018947
37.7706967930865,-122.407702149718,,Point,2007-07-15 13:50:00,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",Sunday,SOUTHERN,"ARREST, BOOKED",500 Block of 9TH ST,-122.407702149718,37.7706967930865
37.799049760721296,-122.42390741064699,,Point,2015-01-21 00:01:00,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Wednesday,NORTHERN,NONE,2500 Block of VANNESS AV,-122.42390741064699,37.799049760721296
37.737950084707606,-122.42189877187,,Point,2010-06-20 16:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,INGLESIDE,NONE,100 Block of APPLETON AV,-122.42189877187,37.737950084707606
37.7586968166489,-122.41796448376002,,Point,2015-03-03 22:59:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,MISSION,"ARREST, BOOKED",CAPP ST / 20TH ST,-122.41796448376002,37.7586968166489
37.7564864109309,-122.406539115148,,Point,2005-01-25 12:30:00,VEHICLE THEFT,STOLEN TRUCK,Tuesday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
37.759419804663,-122.426036566526,,Point,2012-08-26 14:00:00,NON-CRIMINAL,LOST PROPERTY,Sunday,MISSION,NONE,500 Block of DOLORES ST,-122.426036566526,37.759419804663
37.729280443217505,-122.392625489263,,Point,2008-12-27 09:20:00,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Saturday,BAYVIEW,"ARREST, CITED",VANDYKE AV / 3RD ST,-122.392625489263,37.729280443217505
37.7810888153345,-122.402246029097,,Point,2012-07-23 20:00:00,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402246029097,37.7810888153345
37.7626702770872,-122.435187699349,,Point,2014-01-12 02:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,MARKET ST / CASTRO ST,-122.435187699349,37.7626702770872
37.728533839514796,-122.42866834986201,,Point,2013-02-06 00:08:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,INGLESIDE,"ARREST, CITED",SILVER AV / LISBON ST,-122.42866834986201,37.728533839514796
37.7100863455673,-122.448784993293,,Point,2005-03-11 07:00:00,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Friday,INGLESIDE,"ARREST, CITED",5700 Block of MISSION ST,-122.448784993293,37.7100863455673
37.7690674253351,-122.420926625439,,Point,2005-05-31 16:43:00,NON-CRIMINAL,AIDED CASE,Tuesday,MISSION,NONE,0 Block of WOODWARD ST,-122.420926625439,37.7690674253351
37.7209669615499,-122.387181635995,,Point,2005-09-22 19:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,BAYVIEW,NONE,0 Block of CAMERON WY,-122.387181635995,37.7209669615499
37.7283272767993,-122.467737439144,,Point,2013-08-11 04:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,OCEAN AV / APTOS AV,-122.467737439144,37.7283272767993
37.7485648056908,-122.419276868183,,Point,2011-07-13 19:41:00,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Wednesday,MISSION,"ARREST, BOOKED",500 Block of BARTLETT ST,-122.419276868183,37.7485648056908
37.7762936768455,-122.416542602628,,Point,2008-02-22 08:00:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Friday,SOUTHERN,NONE,800 Block of STEVENSON ST,-122.416542602628,37.7762936768455
37.7522391652625,-122.418448186101,,Point,2009-03-05 12:42:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,MISSION,"ARREST, CITED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625
37.7848053746211,-122.413631253258,,Point,2009-05-27 10:40:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413631253258,37.7848053746211
37.7939243941217,-122.430653037512,,Point,2006-08-23 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,NORTHERN,NONE,2100 Block of PACIFIC AV,-122.430653037512,37.7939243941217
37.750098036235,-122.427280411755,,Point,2003-09-21 01:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,CHURCH ST / 25TH ST,-122.427280411755,37.750098036235
37.78764305018,-122.403434086745,,Point,2010-01-30 22:20:00,OTHER OFFENSES,RESISTING ARREST,Saturday,SOUTHERN,"ARREST, BOOKED",MARKET ST / 3RD ST,-122.403434086745,37.78764305018
37.7815063666429,-122.40793286820299,,Point,2008-09-04 15:55:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,SOUTHERN,"ARREST, BOOKED",900 Block of MISSION ST,-122.40793286820299,37.7815063666429
37.76119776776321,-122.50913483919099,,Point,2006-10-17 20:00:00,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Tuesday,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.50913483919099,37.76119776776321
37.725189723674795,-122.461683159559,,Point,2008-01-07 01:55:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,TARAVAL,NONE,1800 Block of OCEAN AV,-122.461683159559,37.725189723674795
37.7131276841881,-122.45756661137,,Point,2008-11-26 11:15:00,NON-CRIMINAL,"AIDED CASE, DOG BITE",Wednesday,TARAVAL,"ARREST, CITED",100 Block of BROAD ST,-122.45756661137,37.7131276841881
37.8035662352745,-122.42922745072799,,Point,2005-01-16 03:20:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,NORTHERN,NONE,1300 Block of BAY ST,-122.42922745072799,37.8035662352745
37.7863039907166,-122.43155320019599,,Point,2007-12-24 14:00:00,NON-CRIMINAL,LOST PROPERTY,Monday,NORTHERN,NONE,SUTTER ST / WEBSTER ST,-122.43155320019599,37.7863039907166
37.7797870676495,-122.415127837608,,Point,2007-08-24 19:50:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TENDERLOIN,NONE,HYDE ST / FULTON ST,-122.415127837608,37.7797870676495
37.7641301468372,-122.46417372944299,,Point,2013-01-25 07:28:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,PARK,"ARREST, CITED",IRVING ST / 7TH AV,-122.46417372944299,37.7641301468372
37.78578837668879,-122.412970537591,,Point,2012-03-21 21:50:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,TENDERLOIN,"ARREST, BOOKED",JONES ST / OFARRELL ST,-122.412970537591,37.78578837668879
37.765050767777204,-122.484226974508,,Point,2008-08-23 23:30:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Saturday,TARAVAL,NONE,2400 Block of LINCOLN WY,-122.484226974508,37.765050767777204
37.7891095538507,-122.41701932069799,,Point,2005-03-08 23:29:00,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Tuesday,CENTRAL,"ARREST, BOOKED",BUSH ST / HYDE ST,-122.41701932069799,37.7891095538507
37.7810688918781,-122.40738717209801,,Point,2012-04-03 23:50:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,SOUTHERN,"ARREST, CITED",400 Block of MINNA ST,-122.40738717209801,37.7810688918781
37.8000616729806,-122.43526519861601,,Point,2003-02-06 03:25:00,NON-CRIMINAL,AIDED CASE,Thursday,NORTHERN,NONE,2000 Block of LOMBARD ST,-122.43526519861601,37.8000616729806
37.7738462272885,-122.43927866767,,Point,2012-02-26 01:03:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,PARK,NONE,FELL ST / BRODERICK ST,-122.43927866767,37.7738462272885
37.79982886606661,-122.435218147193,,Point,2005-11-29 18:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,NORTHERN,NONE,2000 Block of LOMBARD ST,-122.435218147193,37.79982886606661
37.782731788488704,-122.406481972743,,Point,2006-07-28 12:30:00,NON-CRIMINAL,LOST PROPERTY,Friday,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481972743,37.782731788488704
37.7737267879001,-122.478972115456,,Point,2012-03-23 18:39:00,SEX OFFENSES FORCIBLE,"CHILD ABUSE, PORNOGRAPHY",Friday,RICHMOND,"ARREST, BOOKED",700 Block of 20TH AV,-122.478972115456,37.7737267879001
37.7814192906098,-122.47630564574,,Point,2014-03-09 15:45:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,RICHMOND,PSYCHOPATHIC CASE,300 Block of 17TH AV,-122.47630564574,37.7814192906098
37.7832909416362,-122.43270697589199,,Point,2010-11-04 18:42:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,NORTHERN,"ARREST, CITED",FILLMORE ST / OFARRELL ST,-122.43270697589199,37.7832909416362
37.7733544609539,-122.424835307964,,Point,2010-03-11 19:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,NORTHERN,NONE,200 Block of ROSE ST,-122.424835307964,37.7733544609539
37.7772809749441,-122.434865853498,,Point,2014-12-10 19:24:00,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Wednesday,PARK,"ARREST, BOOKED",PIERCE ST / FULTON ST,-122.434865853498,37.7772809749441
37.7277351549331,-122.39323286934099,,Point,2006-11-15 14:40:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,BAYVIEW,NONE,3RD ST / YOSEMITE AV,-122.39323286934099,37.7277351549331
37.7852686309087,-122.403070000847,,Point,2014-08-09 14:04:00,WARRANTS,WARRANT ARREST,Saturday,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403070000847,37.7852686309087
37.7692664689781,-122.423417640611,,Point,2006-04-22 07:10:00,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Saturday,MISSION,"ARREST, BOOKED",100 Block of CLINTONPARK ST,-122.423417640611,37.7692664689781
37.8058980113661,-122.415270023651,,Point,2015-04-13 15:35:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,CENTRAL,NONE,2500 Block of TAYLOR ST,-122.415270023651,37.8058980113661
37.7721958190345,-122.404385042303,,Point,2004-07-21 14:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385042303,37.7721958190345
37.7871979591062,-122.409055191364,,Point,2007-07-15 09:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,NONE,300 Block of GEARY ST,-122.409055191364,37.7871979591062
37.7825851968467,-122.415694922134,,Point,2013-11-13 18:36:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.415694922134,37.7825851968467
37.76831480085021,-122.42768226481701,,Point,2015-01-05 21:30:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,MISSION,NONE,2000 Block of MARKET ST,-122.42768226481701,37.76831480085021
37.789668941238,-122.41967295494499,,Point,2008-03-18 16:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,NORTHERN,NONE,1400 Block of PINE ST,-122.41967295494499,37.789668941238
37.7211217845146,-122.394081040146,,Point,2005-08-28 00:15:00,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Sunday,BAYVIEW,NONE,3000 Block of JENNINGS ST,-122.394081040146,37.7211217845146
37.7157328825448,-122.451757085935,,Point,2003-05-13 07:15:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,TARAVAL,NONE,100 Block of CAINE AV,-122.451757085935,37.7157328825448
37.7321638759455,-122.42130534839599,,Point,2015-01-08 15:00:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,INGLESIDE,NONE,500 Block of ALEMANY BL,-122.42130534839599,37.7321638759455
37.7286119710993,-122.378920771859,,Point,2005-11-15 09:37:00,VEHICLE THEFT,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,BAYVIEW,NONE,1000 Block of GRIFFITH ST,-122.378920771859,37.7286119710993
37.776280824465395,-122.46401085290701,,Point,2012-08-24 09:00:00,ASSAULT,BATTERY,Friday,RICHMOND,DISTRICT ATTORNEY REFUSES TO PROSECUTE,600 Block of 6TH AV,-122.46401085290701,37.776280824465395
37.7166007650416,-122.47967025370501,,Point,2008-05-26 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,600 Block of GONZALEZ DR,-122.47967025370501,37.7166007650416
37.7191956969734,-122.38841610822901,,Point,2010-08-26 11:30:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,BAYVIEW,NONE,1000 Block of FITZGERALD AV,-122.38841610822901,37.7191956969734
37.781604574125204,-122.41219255572099,,Point,2005-07-16 14:15:00,FRAUD,FALSE ID TO PEACE OFFICER,Saturday,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.41219255572099,37.781604574125204
37.7980134745487,-122.405065483077,,Point,2013-08-11 06:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,CENTRAL,NONE,400 Block of BROADWAY ST,-122.405065483077,37.7980134745487
37.7517586856968,-122.39833921177,,Point,2009-09-17 19:50:00,NON-CRIMINAL,AIDED CASE,Thursday,BAYVIEW,UNFOUNDED,1200 Block of WISCONSIN ST,-122.39833921177,37.7517586856968
37.78710945429,-122.40642786236,,Point,2011-11-15 13:48:00,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.40642786236,37.78710945429
37.7544242915077,-122.409741838345,,Point,2013-08-23 19:09:00,ROBBERY,"ROBBERY, BODILY FORCE",Friday,MISSION,"ARREST, BOOKED",2800 Block of 23RD ST,-122.409741838345,37.7544242915077
37.7977714997338,-122.40552479680001,,Point,2009-02-16 09:18:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,CENTRAL,NONE,1000 Block of KEARNY ST,-122.40552479680001,37.7977714997338
37.7610244167023,-122.419212198636,,Point,2011-09-06 10:46:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,MISSION,"ARREST, BOOKED",2200 Block of MISSION ST,-122.419212198636,37.7610244167023
37.7680170125986,-122.423321421434,,Point,2003-04-14 17:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,MISSION,NONE,400 Block of 14TH ST,-122.423321421434,37.7680170125986
37.7592887891734,-122.434853955735,,Point,2003-05-18 23:00:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,MISSION,NONE,19TH ST / CASTRO ST,-122.434853955735,37.7592887891734
37.766100058176704,-122.403178416796,,Point,2013-08-07 18:00:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,BAYVIEW,NONE,1600 Block of 16TH ST,-122.403178416796,37.766100058176704
37.7149209346451,-122.40640134508301,,Point,2013-06-26 19:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,INGLESIDE,NONE,400 Block of RUTLAND ST,-122.40640134508301,37.7149209346451
37.7411357668284,-122.423580173749,,Point,2004-12-07 17:00:00,MISSING PERSON,MISSING ADULT,Tuesday,INGLESIDE,LOCATED,800 Block of SAN JOSE AV,-122.423580173749,37.7411357668284
37.7869881885308,-122.410699657634,,Point,2009-12-10 01:24:00,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Thursday,CENTRAL,"ARREST, CITED",400 Block of GEARY ST,-122.410699657634,37.7869881885308
37.763050767731,-122.419478247917,,Point,2008-01-07 18:33:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,MISSION,"ARREST, BOOKED",CLARION AL / MISSION ST,-122.419478247917,37.763050767731
37.756225011974394,-122.41875384815201,,Point,2013-05-30 02:15:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,MISSION,NONE,2500 Block of MISSION ST,-122.41875384815201,37.756225011974394
37.764228935718,-122.41952036788601,,Point,2010-07-29 18:45:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41952036788601,37.764228935718
37.72569335757029,-122.452289660492,,Point,2006-12-13 15:25:00,NON-CRIMINAL,AIDED CASE,Wednesday,INGLESIDE,COMPLAINANT REFUSES TO PROSECUTE,0 Block of PHELAN AV,-122.452289660492,37.72569335757029
37.8069630725441,-122.410500605566,,Point,2003-11-14 22:30:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,CENTRAL,NONE,NORTH POINT ST / STOCKTON ST,-122.410500605566,37.8069630725441
37.733620236458,-122.42299073748899,,Point,2010-09-06 17:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,INGLESIDE,NONE,200 Block of MURRAY ST,-122.42299073748899,37.733620236458
37.7732171278196,-122.410832033935,,Point,2012-09-08 18:08:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,SOUTHERN,NONE,300 Block of 9TH ST,-122.410832033935,37.7732171278196
37.7759248653237,-122.43799017629999,,Point,2004-01-07 23:52:00,WARRANTS,WARRANT ARREST,Wednesday,PARK,"ARREST, BOOKED",GROVE ST / DIVISADERO ST,-122.43799017629999,37.7759248653237
37.7836037602517,-122.39595792333999,,Point,2014-05-26 16:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,600 Block of HARRISON ST,-122.39595792333999,37.7836037602517
37.779891233614,-122.421893134467,,Point,2008-02-21 18:20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,FRANKLIN ST / MCALLISTER ST,-122.421893134467,37.779891233614
37.79761460820721,-122.409164766852,,Point,2008-05-27 12:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,CENTRAL,NONE,700 Block of BROADWAY ST,-122.409164766852,37.79761460820721
37.7846576329256,-122.414433155063,,Point,2009-06-12 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TENDERLOIN,NONE,LEAVENWORTH ST / ELLIS ST,-122.414433155063,37.7846576329256
37.7660152008024,-122.46429970113,,Point,2004-12-07 20:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,PARK,NONE,LINCOLN WY / 7TH AV,-122.46429970113,37.7660152008024
37.7837069301545,-122.408595110869,,Point,2012-06-03 00:01:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,SOUTHERN,NONE,900 Block of MARKET ST,-122.408595110869,37.7837069301545
37.7657184395282,-122.409529913278,,Point,2005-05-17 09:00:00,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282
37.78418470913029,-122.41856209710501,,Point,2014-12-13 18:00:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,NORTHERN,NONE,700 Block of ELLIS ST,-122.41856209710501,37.78418470913029
37.7675350955161,-122.443868417139,,Point,2004-08-03 19:00:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,PARK,NONE,BUENA VISTA WEST AV / FREDERICK ST,-122.443868417139,37.7675350955161
